cik,name,alias
0000894158,"Theriva Biologics, Inc.","PIPEX PHARMACEUTICALS, INC."
0000894158,"Theriva Biologics, Inc.","Synthetic Biologics, Inc."
0000894315,SITE Centers Corp.,
0000894315,SITE Centers Corp.,DDR CORP
0000894315,SITE Centers Corp.,DEVELOPERS DIVERSIFIED REALTY CORP
0000894405,ARCBEST CORP /DE/,
0000894405,ARCBEST CORP /DE/,ARKANSAS BEST CORP /DE/
0000894501,"GOLD ROCK HOLDINGS, INC.",
0000894501,"GOLD ROCK HOLDINGS, INC.",AFFORDABLE HOMES OF AMERICA INC
0000894501,"GOLD ROCK HOLDINGS, INC.",COMPOSITE HOLDINGS INC
0000894501,"GOLD ROCK HOLDINGS, INC.",WORLD HOMES INC
0000894556,"General Enterprise Ventures, Inc.",
0000894556,"General Enterprise Ventures, Inc.","GENERAL ENTERTAINMENT VENTURES, INC"
0000894556,"General Enterprise Ventures, Inc.","GENERAL ENVIRONMENTAL MANAGEMENT, INC"
0000894556,"General Enterprise Ventures, Inc.","GENERAL ENVIRONMENTAL VENTURES, INC"
0000894560,BIOETHICS LTD,
0000894627,VAALCO ENERGY INC /DE/,
0000894671,OHIO VALLEY BANC CORP,
0000894871,"Arena Group Holdings, Inc.",
0000894871,"Arena Group Holdings, Inc.",INTEGRATED SURGICAL SYSTEMS INC
0000894871,"Arena Group Holdings, Inc.","THEMAVEN, INC."
0000894871,"Arena Group Holdings, Inc.","theMaven, Inc."
0000895126,EXPAND ENERGY Corp,
0000895126,EXPAND ENERGY Corp,CHESAPEAKE ENERGY CORP
0000895417,EQUITY LIFESTYLE PROPERTIES INC,
0000895417,EQUITY LIFESTYLE PROPERTIES INC,MANUFACTURED HOME COMMUNITIES INC
0000895419,"WOLFSPEED, INC.",
0000895419,"WOLFSPEED, INC.",CREE INC
0000895419,"WOLFSPEED, INC.",CREE RESEARCH INC /NC/
0000895419,"WOLFSPEED, INC.","CREE, INC."
0000895421,MORGAN STANLEY,
0000895421,MORGAN STANLEY,DEAN WITTER DISCOVER & CO
0000895421,MORGAN STANLEY,MORGAN STANLEY DEAN WITTER & CO
0000895447,SHOE CARNIVAL INC,
0000895456,"ROCKY BRANDS, INC.",
0000895456,"ROCKY BRANDS, INC.",ROCKY SHOES & BOOTS INC
0000895728,ENBRIDGE INC,
0000895728,ENBRIDGE INC,INTERPROVINCIAL PIPE LINE SYSTEM INC
0000895728,ENBRIDGE INC,IPL ENERGY INC
0000896156,ETHAN ALLEN INTERIORS INC,
0000896159,Chubb Ltd,
0000896159,Chubb Ltd,ACE LTD
0000896159,Chubb Ltd,ACE Ltd
0000896159,Chubb Ltd,CHUBB Ltd
0000896262,AMEDISYS INC,
0000896262,AMEDISYS INC,ANALYTICAL NURSING MANAGEMENT CORP
0000896262,AMEDISYS INC,M&N CAPITAL CORP
0000896264,USANA HEALTH SCIENCES INC,
0000896264,USANA HEALTH SCIENCES INC,USANA INC
0000896429,"CANTALOUPE, INC.",
0000896429,"CANTALOUPE, INC.",USA ENTERTAINMENT CENTER INC
0000896429,"CANTALOUPE, INC.",USA TECHNOLOGIES INC
0000896493,"Hyperscale Data, Inc.",
0000896493,"Hyperscale Data, Inc.","Ault Alliance, Inc."
0000896493,"Hyperscale Data, Inc.","Ault Global Holdings, Inc."
0000896493,"Hyperscale Data, Inc.","BitNile Holdings, Inc."
0000896622,"APTARGROUP, INC.",
0000896622,"APTARGROUP, INC.",APTARGROUP INC
0000896878,INTUIT INC.,
0000896878,INTUIT INC.,INTUIT INC
0000897077,ALAMO GROUP INC,
0000897078,"Resonate Blends, Inc.",
0000897078,"Resonate Blends, Inc.","Textmunication Holdings, Inc."
0000897078,"Resonate Blends, Inc.","Textmunications Holdings, Inc."
0000897448,AMARIN CORP PLC\UK,
0000897448,AMARIN CORP PLC\UK,AMARIN PHARMACEUTICALS PLC
0000897448,AMARIN CORP PLC\UK,ETHICAL HOLDINGS PLC
0000897723,SANMINA CORP,
0000897723,SANMINA CORP,SANMINA CORP/DE
0000897723,SANMINA CORP,SANMINA HOLDINGS INC
0000897723,SANMINA CORP,SANMINA-SCI CORP
0000898171,UWHARRIE CAPITAL CORP,
0000898171,UWHARRIE CAPITAL CORP,STANLY CAPITAL CORP
0000898173,O REILLY AUTOMOTIVE INC,
0000898174,REINSURANCE GROUP OF AMERICA INC,
0000898293,JABIL INC,
0000898293,JABIL INC,JABIL CIRCUIT INC
0000898437,"Anika Therapeutics, Inc.",
0000898437,"Anika Therapeutics, Inc.",ANIKA RESEARCH INC
0000898437,"Anika Therapeutics, Inc.",ANIKA THERAPEUTICS INC
0000899045,LAMAR MEDIA CORP/DE,
0000899045,LAMAR MEDIA CORP/DE,LAMAR ADVERTISING CO
0000899045,LAMAR MEDIA CORP/DE,LAMAR ADVERTISING CO /DE/
0000899045,LAMAR MEDIA CORP/DE,LAMAR MEDIA CORP
0000899051,ALLSTATE CORP,
0000899394,,
0000899460,MANNKIND CORP,
0000899629,ACADIA REALTY TRUST,
0000899629,ACADIA REALTY TRUST,MARK CENTERS TRUST
0000899689,VORNADO REALTY TRUST,
0000899715,TANGER INC.,
0000899715,TANGER INC.,TANGER FACTORY OUTLET CENTERS INC
0000899715,TANGER INC.,"TANGER FACTORY OUTLET CENTERS, INC"
0000899751,TITAN INTERNATIONAL INC,
0000899751,TITAN INTERNATIONAL INC,TITAN WHEEL INTERNATIONAL INC
0000899923,MYRIAD GENETICS INC,
0000900075,COPART INC,
0000901491,PAPA JOHNS INTERNATIONAL INC,
0000902791,BARRETT BUSINESS SERVICES INC,
0000903129,Gentherm Inc,
0000903129,Gentherm Inc,AMERIGON INC
0000903129,Gentherm Inc,GENTHERM Inc
0000903419,ALERUS FINANCIAL CORP,
0000903419,ALERUS FINANCIAL CORP,FIRST NATIONAL CORP NORTH DAKOTA
0000903651,INNODATA INC,
0000903651,INNODATA INC,INNODATA CORP
0000903651,INNODATA INC,INNODATA ISOGEN INC
0000906107,EQUITY RESIDENTIAL,
0000906107,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL PROPERTIES TRUST
0000906163,NVR INC,
0000906345,CAMDEN PROPERTY TRUST,
0000906465,QCR HOLDINGS INC,
0000906465,QCR HOLDINGS INC,QUAD CITY HOLDINGS INC
0000906553,BOYD GAMING CORP,
0000906553,BOYD GAMING CORP,BOYD GROUP
0000906709,NEKTAR THERAPEUTICS,
0000906709,NEKTAR THERAPEUTICS,INHALE THERAPEUTIC SYSTEMS
0000906709,NEKTAR THERAPEUTICS,INHALE THERAPEUTIC SYSTEMS INC
0000907242,MONARCH CASINO & RESORT INC,
0000907254,"SAUL CENTERS, INC.",
0000907254,"SAUL CENTERS, INC.",SAUL CENTERS INC
0000907471,"PATHWARD FINANCIAL, INC.",
0000907471,"PATHWARD FINANCIAL, INC.",FIRST MIDWEST FINANCIAL INC
0000907471,"PATHWARD FINANCIAL, INC.",META FINANCIAL GROUP INC
0000907654,"Oruka Therapeutics, Inc.",
0000907654,"Oruka Therapeutics, Inc.","ARCA biopharma, Inc."
0000907654,"Oruka Therapeutics, Inc.",HYSEQ INC
0000907654,"Oruka Therapeutics, Inc.",NUVELO INC
0000908255,BORGWARNER INC,
0000908255,BORGWARNER INC,BORG WARNER AUTOMOTIVE INC
0000908259,"Oncotelic Therapeutics, Inc.",
0000908259,"Oncotelic Therapeutics, Inc.",MATEON THERAPEUTICS INC
0000908259,"Oncotelic Therapeutics, Inc.",OXIGENE INC
0000908311,Creative Media & Community Trust Corp,
0000908311,Creative Media & Community Trust Corp,CIM Commercial Trust Corp
0000908311,Creative Media & Community Trust Corp,PMC COMMERCIAL TRUST /TX
0000908315,WINMARK CORP,
0000908315,WINMARK CORP,GROW BIZ INTERNATIONAL INC
0000908937,SIRIUS XM HOLDINGS INC.,
0000908937,SIRIUS XM HOLDINGS INC.,CD RADIO INC
0000908937,SIRIUS XM HOLDINGS INC.,SIRIUS SATELLITE RADIO INC
0000908937,SIRIUS XM HOLDINGS INC.,SIRIUS XM RADIO INC.
0000909108,DIAMOND HILL INVESTMENT GROUP INC,
0000909108,DIAMOND HILL INVESTMENT GROUP INC,BANC STOCK GROUP INC
0000909108,DIAMOND HILL INVESTMENT GROUP INC,HEARTLAND FINANCIAL GROUP INC
0000909108,DIAMOND HILL INVESTMENT GROUP INC,HEARTLAND GROUP OF COMPANIES INC
0000909494,TUCOWS INC /PA/,
0000909494,TUCOWS INC /PA/,INFONAUTICS CORP
0000909494,TUCOWS INC /PA/,INFONAUTICS INC
0000909724,TANDY LEATHER FACTORY INC,
0000909724,TANDY LEATHER FACTORY INC,LEATHER FACTORY INC
0000909832,COSTCO WHOLESALE CORP /NEW,
0000909832,COSTCO WHOLESALE CORP /NEW,COSTCO COMPANIES INC
0000909832,COSTCO WHOLESALE CORP /NEW,PRICE/COSTCO INC
0000910073,"FLAGSTAR FINANCIAL, INC.",
0000910073,"FLAGSTAR FINANCIAL, INC.",NEW YORK COMMUNITY BANCORP INC
0000910073,"FLAGSTAR FINANCIAL, INC.","NEW YORK COMMUNITY BANCORP, INC."
0000910073,"FLAGSTAR FINANCIAL, INC.",QUEENS COUNTY BANCORP INC
0000910108,LXP Industrial Trust,
0000910108,LXP Industrial Trust,LEXINGTON CORPORATE PROPERTIES INC
0000910108,LXP Industrial Trust,LEXINGTON CORPORATE PROPERTIES TRUST
0000910108,LXP Industrial Trust,LEXINGTON REALTY TRUST
0000910267,TITAN PHARMACEUTICALS INC,
0000910329,MEDIFAST INC,
0000910329,MEDIFAST INC,00
0000910329,MEDIFAST INC,HEALTHRITE INC
0000910329,MEDIFAST INC,XX
0000910406,HAIN CELESTIAL GROUP INC,
0000910406,HAIN CELESTIAL GROUP INC,21ST CENTURY FOOD PRODUCTS CORP
0000910406,HAIN CELESTIAL GROUP INC,HAIN FOOD GROUP INC
0000910406,HAIN CELESTIAL GROUP INC,KINERET ACQUISITION CORP
0000910521,DECKERS OUTDOOR CORP,
0000910521,DECKERS OUTDOOR CORP,DECKERS FOOTWEAR CORP
0000910606,REGENCY CENTERS CORP,
0000910606,REGENCY CENTERS CORP,REGENCY REALTY CORP
0000910612,CBL & ASSOCIATES PROPERTIES INC,
0000910638,3D SYSTEMS CORP,
0000910638,3D SYSTEMS CORP,3 D SYSTEMS CORP
0000911147,CENTURY CASINOS INC /CO/,
0000911147,CENTURY CASINOS INC /CO/,ALPINE GAMING INC
0000911147,CENTURY CASINOS INC /CO/,CENTURY CASINOS INC
0000911177,CASELLA WASTE SYSTEMS INC,
0000911216,PALATIN TECHNOLOGIES INC,
0000911216,PALATIN TECHNOLOGIES INC,INTERFILM INC
0000912061,NATURAL HEALTH TRENDS CORP,
0000912093,VIAVI SOLUTIONS INC.,
0000912093,VIAVI SOLUTIONS INC.,JDS UNIPHASE CORP /CA/
0000912242,MACERICH CO,
0000912463,GUESS INC,
0000912463,GUESS INC,GUESS INC ET AL/CA/
0000912544,NovelStem International Corp.,
0000912544,NovelStem International Corp.,HOLLYWOOD COM INC
0000912544,NovelStem International Corp.,HOLLYWOOD MEDIA CORP
0000912544,NovelStem International Corp.,NovelStem International Corp
0000912562,"GIBRALTAR INDUSTRIES, INC.",
0000912562,"GIBRALTAR INDUSTRIES, INC.",GIBRALTAR STEEL CORP
0000912593,SUN COMMUNITIES INC,
0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,
0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,MID AMERICA APARTMENT COMMUNITIES INC
0000912603,,
0000912615,URBAN OUTFITTERS INC,
0000912728,FORWARD AIR CORP,
0000912728,FORWARD AIR CORP,LANDAIR SERVICES INC
0000912752,"Sinclair Broadcast Group, LLC",
0000912752,"Sinclair Broadcast Group, LLC",SINCLAIR BROADCAST GROUP INC
0000912766,"LAUREATE EDUCATION, INC.",
0000912766,"LAUREATE EDUCATION, INC.",SYLVAN LEARNING SYSTEMS INC
0000912767,UFP INDUSTRIES INC,
0000912767,UFP INDUSTRIES INC,UNIVERSAL FOREST PRODUCTS INC
0000913142,BELDEN INC.,
0000913142,BELDEN INC.,BELDEN CDT INC.
0000913142,BELDEN INC.,CABLE DESIGN TECHNOLOGIES CORP
0000913144,RENAISSANCERE HOLDINGS LTD,
0000913241,"STEVEN MADDEN, LTD.",
0000913241,"STEVEN MADDEN, LTD.",MADDEN STEVEN LTD
0000913277,Clarus Corp,
0000913277,Clarus Corp,"Black Diamond, Inc."
0000913277,Clarus Corp,CLARUS CORP
0000913277,Clarus Corp,SQL FINANCIALS INTERNATIONAL INC /DE/
0000913341,C & F FINANCIAL CORP,
0000913760,StoneX Group Inc.,
0000913760,StoneX Group Inc.,INTERNATIONAL ASSETS HOLDING CORP
0000913760,StoneX Group Inc.,INTL FCSTONE INC.
0000914122,"Perma-Pipe International Holdings, Inc.",
0000914122,"Perma-Pipe International Holdings, Inc.",MFRI INC
0000914122,"Perma-Pipe International Holdings, Inc.",MIDWESCO FILTER RESOURCES INC
0000914139,PARKERVISION INC,
0000914156,UFP TECHNOLOGIES INC,
0000914208,Invesco Ltd.,
0000914208,Invesco Ltd.,Invesco Asset Management Deutschland GMBH
0000914208,Invesco Ltd.,Invesco Ltd
0000914208,Invesco Ltd.,Invesco Ltd.
0000914475,NEUROCRINE BIOSCIENCES INC,
0000914712,,
0000914748,EVEREST REINSURANCE HOLDINGS INC,
0000914748,EVEREST REINSURANCE HOLDINGS INC,PRUDENTIAL REINSURANCE HOLDINGS INC
0000915358,SIGMATRON INTERNATIONAL INC,
0000915389,EASTMAN CHEMICAL CO,
0000915779,DAKTRONICS INC /SD/,
0000915840,BEAZER HOMES USA INC,
0000915912,AVALONBAY COMMUNITIES INC,
0000915912,AVALONBAY COMMUNITIES INC,AVALON BAY COMMUNITIES INC
0000915912,AVALONBAY COMMUNITIES INC,BAY APARTMENT COMMUNITIES INC
0000915913,ALBEMARLE CORP,
0000915913,ALBEMARLE CORP,ECHEM INC
0000916076,MARTIN MARIETTA MATERIALS INC,
0000916365,TRACTOR SUPPLY CO /DE/,
0000916540,DARLING INGREDIENTS INC.,
0000916540,DARLING INGREDIENTS INC.,DARLING INTERNATIONAL INC
0000916789,HELEN OF TROY LTD,
0000916907,"SOUTHERN MISSOURI BANCORP, INC.",
0000916907,"SOUTHERN MISSOURI BANCORP, INC.",SOUTHERN MISSOURI BANCORP INC
0000917225,SOLITARIO RESOURCES CORP.,
0000917225,SOLITARIO RESOURCES CORP.,SOLITARIO EXPLORATION & ROYALTY CORP.
0000917225,SOLITARIO RESOURCES CORP.,SOLITARIO RESOURCES CORP
0000917225,SOLITARIO RESOURCES CORP.,SOLITARIO ZINC CORP.
0000917251,AGREE REALTY CORP,
0000917273,RAMBUS INC,
0000917470,OLYMPIC STEEL INC,
0000917491,FARO TECHNOLOGIES INC,
0000917520,INTEGRA LIFESCIENCES HOLDINGS CORP,
0000917520,INTEGRA LIFESCIENCES HOLDINGS CORP,INTEGRA LIFESCIENCES CORP
0000918251,MOTORCAR PARTS OF AMERICA INC,
0000918251,MOTORCAR PARTS OF AMERICA INC,MOTORCAR PARTS & ACCESSORIES INC
0000918251,MOTORCAR PARTS OF AMERICA INC,MOTORCAR PARTS AMERICA INC
0000918541,NN INC,
0000918541,NN INC,NN BALL & ROLLER INC
0000918545,BALTIC INTERNATIONAL USA INC,
0000918646,EAGLE MATERIALS INC,
0000918646,EAGLE MATERIALS INC,CENTEX CONSTRUCTION PRODUCTS INC
0000918965,"SCANSOURCE, INC.",
0000918965,"SCANSOURCE, INC.",SCANSOURCE INC
0000919012,AMERICAN EAGLE OUTFITTERS INC,
0000919864,Finward Bancorp,
0000919864,Finward Bancorp,NORTHWEST INDIANA BANCORP
0000920112,,
0000920148,LABCORP HOLDINGS INC.,
0000920148,LABCORP HOLDINGS INC.,LABORATORY CORP OF AMERICA HOLDINGS
0000920148,LABCORP HOLDINGS INC.,NATIONAL HEALTH LABORATORIES HOLDINGS INC
0000920371,"Simpson Manufacturing Co., Inc.",
0000920371,"Simpson Manufacturing Co., Inc.",SIMPSON MANUFACTURING CO INC /CA/
0000920427,UNITY BANCORP INC /NJ/,
0000920427,UNITY BANCORP INC /NJ/,UNITY BANCORP INC /DE/
0000920522,"ESSEX PROPERTY TRUST, INC.",
0000920522,"ESSEX PROPERTY TRUST, INC.",ESSEX PORTFOLIO LP
0000920522,"ESSEX PROPERTY TRUST, INC.",ESSEX PROPERTY TRUST INC
0000920760,LENNAR CORP /NEW/,
0000920760,LENNAR CORP /NEW/,PACIFIC GREYSTONE CORP /DE/
0000921082,"HIGHWOODS PROPERTIES, INC.",
0000921082,"HIGHWOODS PROPERTIES, INC.",HIGHWOODS PROPERTIES INC
0000921114,"Armata Pharmaceuticals, Inc.",
0000921114,"Armata Pharmaceuticals, Inc.",AmpliPhi Biosciences Corp
0000921114,"Armata Pharmaceuticals, Inc.",TARGETED GENETICS CORP /WA/
0000921183,,
0000921299,FIBROGEN INC,
0000921557,REPUBLIC BANCORP INC /KY/,
0000921582,IMAX CORP,
0000921738,"PENN Entertainment, Inc.",
0000921738,"PENN Entertainment, Inc.",PENN NATIONAL GAMING INC
0000921825,FIRST INDUSTRIAL REALTY TRUST INC,
0000922224,PPL Corp,
0000922224,PPL Corp,PP&L RESOURCES INC
0000922224,PPL Corp,PPL CORP
0000922247,,
0000922358,FERRELLGAS PARTNERS L P,
0000922621,ERIE INDEMNITY CO,
0000922864,APARTMENT INVESTMENT & MANAGEMENT CO,
0000923120,GREENBRIER COMPANIES INC,
0000923139,FLUSHING FINANCIAL CORP,
0000923601,"Algorhythm Holdings, Inc.",
0000923601,"Algorhythm Holdings, Inc.",SINGING MACHINE CO INC
0000923796,GEO GROUP INC,
0000923796,GEO GROUP INC,WACKENHUT CORRECTIONS CORP
0000924168,"ENERGY FOCUS, INC/DE",
0000924168,"ENERGY FOCUS, INC/DE",FIBERSTARS INC /CA/
0000924383,Genasys Inc.,
0000924383,Genasys Inc.,AMERICAN TECHNOLOGY CORP /DE/
0000924383,Genasys Inc.,LRAD Corp
0000924515,GUIDED THERAPEUTICS INC,
0000924515,GUIDED THERAPEUTICS INC,SPECTRX INC
0000924717,,
0000924719,SMITH MIDLAND CORP,
0000924805,Freedom Holding Corp.,
0000924805,Freedom Holding Corp.,BMB MUNAI INC
0000924805,Freedom Holding Corp.,INTERUNION FINANCIAL CORP
0000924822,MILLER INDUSTRIES INC /TN/,
0000924901,"Veris Residential, Inc.",
0000924901,"Veris Residential, Inc.",CALI REALTY CORP /NEW/
0000924901,"Veris Residential, Inc.",CALI REALTY L P
0000924901,"Veris Residential, Inc.",MACK CALI REALTY CORP
0000925528,HUDSON TECHNOLOGIES INC /NY,
0000925528,HUDSON TECHNOLOGIES INC /NY,REFRIGERANT RECLAMATION INDUSTRIES INC
0000925660,,
0000925741,"BioCardia, Inc.",
0000925741,"BioCardia, Inc.",CLICKNSETTLE COM INC
0000925741,"BioCardia, Inc.","Cardo Medical, Inc."
0000925741,"BioCardia, Inc.","Tiger X Medical, Inc."
0000926282,"ADTRAN Holdings, Inc.",
0000926282,"ADTRAN Holdings, Inc.",ADTRAN INC
0000926326,"OMNICELL, INC.",
0000926326,"OMNICELL, INC.",OMNICELL COM /CA/
0000926326,"OMNICELL, INC.",OMNICELL INC /CA/
0000926326,"OMNICELL, INC.","OMNICELL, Inc"
0000926423,"MIND TECHNOLOGY, INC",
0000926423,"MIND TECHNOLOGY, INC",MITCHAM INDUSTRIES INC
0000926617,Aspira Women's Health Inc.,
0000926617,Aspira Women's Health Inc.,ABIOTIC SYSTEMS
0000926617,Aspira Women's Health Inc.,CIPHERGEN BIOSYSTEMS INC
0000926617,Aspira Women's Health Inc.,"VERMILLION, INC."
0000926660,"Apartment Income REIT, L.P.",
0000926660,"Apartment Income REIT, L.P.",AIMCO PROPERTIES L.P.
0000926660,"Apartment Income REIT, L.P.",AIMCO PROPERTIES LP
0000926844,Fuss Brands Corp.,
0000926844,Fuss Brands Corp.,ANZA CAPITAL INC
0000926844,Fuss Brands Corp.,China Botanic Pharmaceutical
0000926844,Fuss Brands Corp.,RENHUANG PHARMACEUTICALS INC
0000927003,ADVANCED ENERGY INDUSTRIES INC,
0000927066,DAVITA INC.,
0000927066,DAVITA INC.,DAVITA HEALTHCARE PARTNERS INC.
0000927066,DAVITA INC.,DAVITA INC
0000927066,DAVITA INC.,TOTAL RENAL CARE HOLDINGS INC
0000927628,CAPITAL ONE FINANCIAL CORP,
0000927628,CAPITAL ONE FINANCIAL CORP,OAKSTONE FINANCIAL CORP
0000927653,MCKESSON CORP,
0000927653,MCKESSON CORP,MCKESSON CORP
0000927653,MCKESSON CORP,MCKESSON HBOC INC
0000927653,MCKESSON CORP,SP VENTURES INC
0000928022,,
0000928054,FLOTEK INDUSTRIES INC/CN/,
0000928340,Consolidated Water Co. Ltd.,
0000928340,Consolidated Water Co. Ltd.,CAYMAN WATER CO LTD
0000928340,Consolidated Water Co. Ltd.,CONSOLIDATED WATER CO LTD
0000928465,AMCON DISTRIBUTING CO,
0000928576,MIDAMERICAN ENERGY CO,
0000928658,"COVENANT LOGISTICS GROUP, INC.",
0000928658,"COVENANT LOGISTICS GROUP, INC.",COVENANT TRANSPORT INC
0000928658,"COVENANT LOGISTICS GROUP, INC.",COVENANT TRANSPORTATION GROUP INC
0000929008,WESCO INTERNATIONAL INC,
0000929008,WESCO INTERNATIONAL INC,CDW HOLDING CORP
0000929351,STARZ ENTERTAINMENT CORP /CN/,
0000929351,STARZ ENTERTAINMENT CORP /CN/,BERINGER GOLD CORP
0000929351,STARZ ENTERTAINMENT CORP /CN/,GUYANA GOLD CORP
0000929351,STARZ ENTERTAINMENT CORP /CN/,LIONS GATE ENTERTAINMENT CORP /CN/
0000930236,REDWOOD TRUST INC,
0000930245,GLOBAL ACQUISITIONS Corp,
0000930245,GLOBAL ACQUISITIONS Corp,ALL AMERICAN SPORTPARK INC
0000930245,GLOBAL ACQUISITIONS Corp,SAINT ANDREWS GOLF CORP
0000930420,KFORCE INC,
0000930420,KFORCE INC,KFORCE INC
0000930420,KFORCE INC,ROMAC INTERNATIONAL INC
0000930775,ENCISION INC,
0000930775,ENCISION INC,ELECTROSCOPE INC
0000931015,Polaris Inc.,
0000931015,Polaris Inc.,POLARIS INDUSTRIES INC/MN
0000931148,GRAFTECH INTERNATIONAL LTD,
0000931148,GRAFTECH INTERNATIONAL LTD,UCAR INTERNATIONAL INC
0000931182,ERP OPERATING LTD PARTNERSHIP,
0000931584,,
0000932021,GLOBAL TECHNOLOGIES LTD,
0000932696,INSIGHT ENTERPRISES INC,
0000932781,FIRST COMMUNITY CORP /SC/,
0000933034,STRATTEC SECURITY CORP,
0000933036,"UPBOUND GROUP, INC.",
0000933036,"UPBOUND GROUP, INC.",RENT A CENTER INC DE
0000933036,"UPBOUND GROUP, INC.",RENTERS CHOICE INC
0000933136,Mr. Cooper Group Inc.,
0000933136,Mr. Cooper Group Inc.,"WASHINGTON MUTUAL, INC"
0000933136,Mr. Cooper Group Inc.,WMI HOLDINGS CORP.
0000933136,Mr. Cooper Group Inc.,WMIH CORP.
0000933738,,
0000933972,374Water Inc.,
0000933972,374Water Inc.,"POWERVERDE, INC."
0000933972,374Water Inc.,VYREX CORP
0000933974,"Azenta, Inc.",
0000933974,"Azenta, Inc.",BROOKS AUTOMATION INC
0000933974,"Azenta, Inc.",BROOKS-PRI AUTOMATION INC
0000933974,"Azenta, Inc.","Brooks Automation, Inc."
0000934549,ACACIA RESEARCH CORP,
0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",
0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",BNSF CORP
0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",BURLINGTON NORTHERN SANTA FE CORP
0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",BURLINGTON NORTHERN SANTE FE CORP
0000934796,,
0000935036,"ACI WORLDWIDE, INC.",
0000935036,"ACI WORLDWIDE, INC.",TRANSACTION SYSTEMS ARCHITECTS INC
0000935419,,
0000935703,"DOLLAR TREE, INC.",
0000935703,"DOLLAR TREE, INC.",DOLLAR TREE INC
0000935703,"DOLLAR TREE, INC.",DOLLAR TREE STORES INC
0000936340,DTE ENERGY CO,
0000936340,DTE ENERGY CO,DTE HOLDINGS INC
0000936395,CIENA CORP,
0000936468,LOCKHEED MARTIN CORP,
0000936528,WAFD INC,
0000936528,WAFD INC,WAFD INC
0000936528,WAFD INC,WASHINGTON FEDERAL INC
0000937098,"TRINET GROUP, INC.",
0000937098,"TRINET GROUP, INC.",TRINET EMPLOYER GROUP INC
0000937098,"TRINET GROUP, INC.",TRINET GROUP INC
0000937556,MASIMO CORP,
0000937834,METROPOLITAN LIFE INSURANCE CO,
0000939767,"EXELIXIS, INC.",
0000939767,"EXELIXIS, INC.",EXELIXIS INC
0000939767,"EXELIXIS, INC.",EXELIXIS PHARMACEUTICALS INC
0000939930,"PYXUS INTERNATIONAL, INC.",
0000939930,"PYXUS INTERNATIONAL, INC.","ALLIANCE ONE INTERNATIONAL, INC."
0000939930,"PYXUS INTERNATIONAL, INC.",DIMON INC
0000940942,"Hub Group, Inc.",
0000940942,"Hub Group, Inc.",HUB GROUP INC
0000940942,"Hub Group, Inc.",Hub Group
0000940944,DARDEN RESTAURANTS INC,
0000940944,DARDEN RESTAURANTS INC,GENERAL MILLS RESTAURANTS INC
0000942126,TAITRON COMPONENTS INC,
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WABTEC CORP
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WESTINGHOUSE AIR BRAKE CO /DE/
0000943535,"WORLD HEALTH ENERGY HOLDINGS, INC.",
0000943535,"WORLD HEALTH ENERGY HOLDINGS, INC.",ADVANCED PLANT PHARMACEUTICALS INC
0000943819,RESMED INC,
0000944075,"SOCKET MOBILE, INC.",
0000944075,"SOCKET MOBILE, INC.",SOCKET COMMUNICATIONS INC
0000944148,"CBIZ, Inc.",
0000944148,"CBIZ, Inc.",CENTURY BUSINESS SERVICES INC
0000944148,"CBIZ, Inc.",INTERNATIONAL ALLIANCE SERVICES INC
0000944480,,
0000944695,"HANOVER INSURANCE GROUP, INC.",
0000944695,"HANOVER INSURANCE GROUP, INC.",ALLMERICA FINANCIAL CORP
0000944745,"CIVISTA BANCSHARES, INC.",
0000944745,"CIVISTA BANCSHARES, INC.",FIRST CITIZENS BANC CORP /OH
0000944809,"OPKO HEALTH, INC.",
0000944809,"OPKO HEALTH, INC.",EXEGENICS INC
0000944809,"OPKO HEALTH, INC.","Opko Health, Inc."
0000944809,"OPKO HEALTH, INC.",eXegenics Inc
0000945114,GLOBAL INDUSTRIAL Co,
0000945114,GLOBAL INDUSTRIAL Co,GLOBAL DIRECTMAIL CORP
0000945114,GLOBAL INDUSTRIAL Co,SYSTEMAX INC
0000945394,Service Properties Trust,
0000945394,Service Properties Trust,HOSPITALITY PROPERTIES TRUST
0000945617,,
0000945841,POOL CORP,
0000945841,POOL CORP,SCP POOL CORP
0000945983,"Climb Global Solutions, Inc.",
0000945983,"Climb Global Solutions, Inc.",PROGRAMMERS PARADISE INC
0000945983,"Climb Global Solutions, Inc.","Wayside Technology Group, Inc."
0000946486,WINDTREE THERAPEUTICS INC /DE/,
0000946486,WINDTREE THERAPEUTICS INC /DE/,ANSAN INC
0000946486,WINDTREE THERAPEUTICS INC /DE/,ANSAN PHARMACEUTICALS INC
0000946486,WINDTREE THERAPEUTICS INC /DE/,DISCOVERY LABORATORIES INC /DE/
0000946563,RETRACTABLE TECHNOLOGIES INC,
0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,
0000946644,AIM ImmunoTech Inc.,
